Year_Start,Year_End,Estate_ID,Block_ID,Block_Administration_Charge,Block_Administration_Charge_Unit,Block_TV_Aerial,Block_TV_Aerial_Unit,Block_Repairs,Block_Repairs_Unit,Block_Estate_Lighting,Block_Estate_Lighting_Unit,Block_Security_Services,Block_Security_Services_Unit,Block_Lift_Maintenance,Block_Lift_Maintenance_Unit,Block_Heating_And_Hotwater,Block_Heating_And_Hotwater_Unit,Block_Ground_Rent,Block_Ground_Rent_Unit,Block_Building_Insurance,Block_Building_Insurance_Unit,Block_Door_Entry,Block_Door_Entry_Unit,Block_Care_And_Upkeep,Block_Care_And_Upkeep_Unit,Estate_Care_And_Upkeep,Estate_Care_And_Upkeep_Unit,Estate_Grounds_Maintenance,Estate_Grounds_Maintenance_Unit,Estate_Lighting,Estate_Lighting_Unit,Estate_Repairs_And_Maintenance,Estate_Repairs_And_Maintenance_Unit
2022,2023,"SWKE0236","SWKB1127","460.70","6.58","0.00","0.00","905.84","12.94","165.26","2.36","0.00","0.00","0.00","0.00","0.00","0.00","40.00","0.57","1531.10","21.87","0.00","0.00","1009.06","14.42","5011.67","10.19","1807.86","3.67","817.12","1.66","328.91","0.67"
2022,2023,"SWKE0129","SWKB1128","1246.28","6.53","0.00","0.00","123.79","0.65","1675.46","8.77","0.00","0.00","3408.29","17.84","0.00","0.00","70.00","0.37","2740.04","14.35","222.95","1.17","2335.85","12.23","33233.44","5.71","15254.16","2.62","6285.16","1.08","4205.47","0.72"
2022,2023,"SWKE0237","SWKB1129","252.01","12.60","0.00","0.00","0.00","0.00","27.77","1.39","0.00","0.00","0.00","0.00","1908.67","95.43","20.00","1.00","344.64","17.23","0.00","0.00","0.00","0.00","277.68","1.40","232.77","1.18","167.46","0.85","39.27","0.20"
2022,2023,"SWKE0237","SWKB1130","500.52","16.68","0.00","0.00","643.50","21.45","292.56","9.75","0.00","0.00","0.00","0.00","2901.68","96.72","20.00","0.67","689.28","22.98","0.00","0.00","0.00","0.00","277.68","1.40","232.77","1.18","167.46","0.85","39.27","0.20"
2022,2023,"SWKE0021","SWKB1131","2691.19","5.16","0.00","0.00","8614.13","16.50","1589.72","3.05","0.00","0.00","566.14","1.08","9814.28","18.80","70.00","0.13","2642.61","5.06","0.00","0.00","2444.40","4.68","11477.97","0.96","6872.37","0.57","2775.59","0.23","5106.47","0.43"
2022,2023,"SWKE0021","SWKB1132","1487.48","6.33","0.00","0.00","793.77","3.38","847.47","3.61","0.00","0.00","0.00","0.00","8217.75","34.97","60.00","0.26","1882.24","8.01","0.00","0.00","2057.68","8.76","11477.97","0.96","6872.37","0.57","2775.59","0.23","5106.47","0.43"
2022,2023,"SWKE0021","SWKB1133","1016.77","1.95","0.00","0.00","3847.04","7.37","946.59","1.81","0.00","0.00","558.26","1.07","2909.70","5.57","20.00","0.04","765.55","1.47","0.00","0.00","756.60","1.45","11477.97","0.96","6872.37","0.57","2775.59","0.23","5106.47","0.43"
2022,2023,"SWKE0021","SWKB1134","1002.28","3.16","0.00","0.00","517.88","1.63","985.60","3.11","0.00","0.00","0.00","0.00","5571.46","17.58","30.00","0.09","1034.59","3.26","0.00","0.00","1263.40","3.99","11477.97","0.96","6872.37","0.57","2775.59","0.23","5106.47","0.43"
2022,2023,"SWKE0021","SWKB1135","2065.85","6.73","0.00","0.00","1395.16","4.54","1947.56","6.34","0.00","0.00","0.00","0.00","11402.10","37.14","70.00","0.23","2423.08","7.89","0.00","0.00","1984.21","6.46","11477.97","0.96","6872.37","0.57","2775.59","0.23","5106.47","0.43"
2022,2023,"SWKE0297","SWKB1136","2391.44","6.64","0.00","0.00","2588.40","7.19","891.36","2.48","0.00","0.00","1692.56","4.70","12549.36","34.86","80.00","0.22","2757.12","7.66","261.60","0.73","1578.80","4.39","5805.44","2.23","4462.90","1.71","1573.29","0.60","537.57","0.21"
2022,2023,"SWKE0100","SWKB1137","808.87","5.99","0.00","0.00","584.93","4.33","121.67","0.90","0.00","0.00","1071.48","7.94","0.00","0.00","70.00","0.52","2756.38","20.42","0.00","0.00","2116.73","15.68","3943.26","1.58","15133.29","6.06","3262.17","1.31","2132.32","0.85"
2022,2023,"SWKE0084","SWKB1138","1367.70","6.91","0.00","0.00","2557.42","12.92","1337.06","6.75","0.00","0.00","0.00","0.00","0.00","0.00","100.00","0.51","3837.66","19.38","368.53","1.86","3883.26","19.61","9947.29","3.00","6767.48","2.04","5024.55","1.52","1002.80","0.30"
2022,2023,"SWKE0041","SWKB1139","4186.61","11.86","0.00","0.00","4443.25","12.59","2257.44","6.40","0.00","0.00","1472.90","4.17","23275.48","65.94","130.00","0.37","4462.29","12.64","409.84","1.16","2907.32","8.24","66294.63","5.02","43369.16","3.28","23493.13","1.78","6607.17","0.50"
2022,2023,"SWKE0079","SWKB1140","649.91","11.61","0.00","0.00","1560.59","27.87","257.50","4.60","0.00","0.00","0.00","0.00","0.00","0.00","60.00","1.07","2129.72","38.03","0.00","0.00","1120.97","20.02","17553.15","17.82","7775.92","7.89","656.97","0.67","120.30","0.12"
2022,2023,"SWKE0274","SWKB1141","2427.66","21.87","0.00","0.00","1250.10","11.26","1830.78","16.49","0.00","0.00","0.00","0.00","13687.22","123.31","80.00","0.72","2912.30","26.24","0.00","0.00","3167.06","28.53","4758.09","3.55","2896.30","2.16","1515.54","1.13","462.79","0.35"
2022,2023,"SWKE0274","SWKB1142","687.86","22.93","0.00","0.00","841.36","28.05","330.70","11.02","0.00","0.00","0.00","0.00","3890.12","129.67","20.00","0.67","689.28","22.98","0.00","0.00","786.76","26.23","4758.09","3.55","2896.30","2.16","1515.54","1.13","462.79","0.35"
2022,2023,"SWKE0274","SWKB1143","291.48","9.72","0.00","0.00","264.21","8.81","187.71","6.26","0.00","0.00","0.00","0.00","1554.60","51.82","10.00","0.33","344.64","11.49","0.00","0.00","393.38","13.11","4758.09","3.55","2896.30","2.16","1515.54","1.13","462.79","0.35"
2022,2023,"SWKE0274","SWKB1144","874.32","29.14","0.00","0.00","589.29","19.64","502.32","16.74","0.00","0.00","0.00","0.00","4926.84","164.23","30.00","1.00","1033.92","34.46","0.00","0.00","1180.14","39.34","4758.09","3.55","2896.30","2.16","1515.54","1.13","462.79","0.35"
2022,2023,"SWKE0274","SWKB1145","925.59","30.85","0.00","0.00","87.45","2.92","678.33","22.61","0.00","0.00","0.00","0.00","5765.46","192.18","30.00","1.00","1033.92","34.46","0.00","0.00","1180.14","39.34","4758.09","3.55","2896.30","2.16","1515.54","1.13","462.79","0.35"
2022,2023,"SWKE0274","SWKB1146","1657.39","32.50","0.00","0.00","3007.25","58.97","1663.93","32.63","0.00","0.00","0.00","0.00","7699.16","150.96","40.00","0.78","1611.33","31.59","0.00","0.00","1809.48","35.48","4758.09","3.55","2896.30","2.16","1515.54","1.13","462.79","0.35"
2022,2023,"SWKE0274","SWKB1147","396.59","7.08","0.00","0.00","194.06","3.47","0.00","0.00","0.00","0.00","0.00","0.00","3118.04","55.68","10.00","0.18","343.32","6.13","0.00","0.00","72.25","1.29","4758.09","3.55","2896.30","2.16","1515.54","1.13","462.79","0.35"
2022,2023,"SWKE0239","SWKB1148","663.17","8.73","0.00","0.00","1633.11","21.49","151.00","1.99","0.00","0.00","0.00","0.00","0.00","0.00","70.00","0.92","2404.56","31.64","0.00","0.00","0.00","0.00","3103.27","12.98","1702.83","7.12","0.00","0.00","27.81","0.12"
2022,2023,"SWKE0239","SWKB1149","68.92","2.30","0.00","0.00","43.97","1.47","40.69","1.36","0.00","0.00","0.00","0.00","0.00","0.00","10.00","0.33","344.64","11.49","0.00","0.00","0.00","0.00","3103.27","12.98","1702.83","7.12","0.00","0.00","27.81","0.12"
2022,2023,"SWKE0239","SWKB1150","435.68","6.05","0.00","0.00","1610.59","22.37","88.14","1.22","0.00","0.00","0.00","0.00","0.00","0.00","40.00","0.56","1306.64","18.15","0.00","0.00","0.00","0.00","3103.27","12.98","1702.83","7.12","0.00","0.00","27.81","0.12"
2022,2023,"SWKE0240","SWKB1151","439.38","11.56","0.00","0.00","176.53","4.65","270.06","7.11","0.00","0.00","0.00","0.00","0.00","0.00","30.00","0.79","1116.93","29.39","43.90","1.16","1157.16","30.45","0.00","0.00","1629.21","42.87","0.00","0.00","0.00","0.00"
2022,2023,"SWKE0241","SWKB1152","544.32","8.51","0.00","0.00","514.89","8.05","228.30","3.57","0.00","0.00","666.53","10.41","0.00","0.00","50.00","0.78","1878.38","29.35","220.74","3.45","1649.60","25.78","188.56","1.75","38.76","0.36","0.00","0.00","57.61","0.53"
2022,2023,"SWKE0303","SWKB1153","2539.08","7.30","0.00","0.00","3962.52","11.39","3359.37","9.65","0.00","0.00","1407.21","4.04","0.00","0.00","180.00","0.52","6149.45","17.67","480.76","1.38","6591.05","18.94","3913.26","2.53","4496.29","2.91","2112.97","1.37","4221.99","2.73"
2022,2023,"SWKE0109","SWKB1154","628.16","12.32","0.00","0.00","641.86","12.59","700.64","13.74","0.00","0.00","0.00","0.00","0.00","0.00","40.00","0.78","1622.17","31.81","128.28","2.52","2157.03","42.29","28993.09","7.77","13027.12","3.49","5731.74","1.54","8768.26","2.35"
2022,2023,"SWKE0109","SWKB1155","668.68","11.33","0.00","0.00","378.86","6.42","670.18","11.36","0.00","0.00","0.00","0.00","0.00","0.00","40.00","0.68","1722.12","29.19","133.06","2.26","2544.52","43.13","28993.09","7.77","13027.12","3.49","5731.74","1.54","8768.26","2.35"
2022,2023,"SWKE0109","SWKB1156","369.42","6.06","0.00","0.00","503.27","8.25","344.22","5.64","0.00","0.00","0.00","0.00","0.00","0.00","20.00","0.33","861.06","14.12","72.37","1.19","1294.26","21.22","28993.09","7.77","13027.12","3.49","5731.74","1.54","8768.26","2.35"
2022,2023,"SWKE0109","SWKB1157","823.85","16.48","0.00","0.00","1286.62","25.73","791.26","15.83","0.00","0.00","0.00","0.00","0.00","0.00","40.00","0.80","2044.40","40.89","162.20","3.24","2674.66","53.49","28993.09","7.77","13027.12","3.49","5731.74","1.54","8768.26","2.35"
2022,2023,"SWKE0050","SWKB1158","1388.74","6.68","0.00","0.00","2537.50","12.20","1406.26","6.76","0.00","0.00","1394.06","6.70","0.00","0.00","100.00","0.48","4254.82","20.46","0.00","0.00","2023.16","9.73","2347.82","6.67","1077.61","3.06","291.83","0.83","0.00","0.00"
2022,2023,"SWKE0227","SWKB1159","741.88","8.06","0.00","0.00","204.46","2.22","840.59","9.14","0.00","0.00","0.00","0.00","0.00","0.00","60.00","0.65","2450.97","26.64","0.00","0.00","2082.27","22.63","20224.97","9.68","9128.09","4.37","4000.84","1.91","2920.21","1.40"
2022,2023,"SWKE0092","SWKB1160","3485.70","30.05","0.00","0.00","1167.50","10.06","60.70","0.52","0.00","0.00","0.00","0.00","24372.20","210.11","100.00","0.86","3433.20","29.60","0.00","0.00","942.10","8.12","25129.33","11.15","3853.35","1.71","3984.36","1.77","858.81","0.38"
2022,2023,"SWKE0092","SWKB1161","384.13","10.67","0.00","0.00","761.10","21.14","311.91","8.66","0.00","0.00","0.00","0.00","1535.83","42.66","10.00","0.28","422.23","11.73","32.71","0.91","359.10","9.98","25129.33","11.15","3853.35","1.71","3984.36","1.77","858.81","0.38"
2022,2023,"SWKE0092","SWKB1162","336.58","16.83","0.00","0.00","321.01","16.05","78.52","3.93","0.00","0.00","0.00","0.00","2140.12","107.01","10.00","0.50","338.99","16.95","0.00","0.00","68.75","3.44","25129.33","11.15","3853.35","1.71","3984.36","1.77","858.81","0.38"
2022,2023,"SWKE0092","SWKB1163","1570.16","18.26","0.00","0.00","369.87","4.30","12.11","0.14","0.00","0.00","0.00","0.00","11035.34","128.32","50.00","0.58","1713.10","19.92","0.00","0.00","339.61","3.95","25129.33","11.15","3853.35","1.71","3984.36","1.77","858.81","0.38"
2022,2023,"SWKE0092","SWKB1164","667.66","13.09","0.00","0.00","262.44","5.15","236.67","4.64","0.00","0.00","0.00","0.00","3925.36","76.97","20.00","0.39","766.87","15.04","0.00","0.00","718.19","14.08","25129.33","11.15","3853.35","1.71","3984.36","1.77","858.81","0.38"
2022,2023,"SWKE0041","SWKB1165","5603.87","22.69","0.00","0.00","5144.12","20.83","3095.95","12.53","0.00","0.00","2117.60","8.57","30873.19","124.99","160.00","0.65","5469.93","22.15","1215.07","4.92","4693.30","19.00","66294.63","5.02","43369.16","3.28","23493.13","1.78","6607.17","0.50"
2022,2023,"SWKE0267","SWKB1166","348.39","11.61","0.00","0.00","1211.90","40.40","0.00","0.00","0.00","0.00","0.00","0.00","1152.25","38.41","20.00","0.67","689.28","22.98","0.00","0.00","0.00","0.00","2415.03","2.07","464.80","0.40","246.56","0.21","316.96","0.27"
2022,2023,"SWKE0084","SWKB1167","231.30","5.26","0.00","0.00","70.45","1.60","252.66","5.74","0.00","0.00","0.00","0.00","1399.32","31.80","10.00","0.23","344.64","7.83","73.58","1.67","26.39","0.60","9947.29","3.00","6767.48","2.04","5024.55","1.52","1002.80","0.30"
2022,2023,"SWKE0033","SWKB1168","651.96","6.33","0.00","0.00","687.15","6.67","569.55","5.53","0.00","0.00","0.00","0.00","0.00","0.00","50.00","0.49","1861.43","18.07","161.95","1.57","1937.45","18.81","8881.31","4.52","3400.90","1.73","2480.48","1.26","1457.53","0.74"
2022,2023,"SWKE0242","SWKB1169","572.88","7.44","0.00","0.00","1906.36","24.76","226.50","2.94","0.00","0.00","0.00","0.00","0.00","0.00","40.00","0.52","1531.10","19.88","0.00","0.00","291.16","3.78","985.95","7.64","2817.43","21.84","221.61","1.72","0.00","0.00"
2022,2023,"SWKE0243","SWKB1170","687.21","13.22","0.00","0.00","363.21","6.98","371.94","7.15","0.00","0.00","0.00","0.00","0.00","0.00","60.00","1.15","2296.65","44.17","0.00","0.00","484.98","9.33","484.98","9.33","2592.27","49.85","146.49","2.82","131.55","2.53"
2022,2023,"SWKE0242","SWKB1171","732.94","14.10","0.00","0.00","2390.04","45.96","266.41","5.12","0.00","0.00","0.00","0.00","0.00","0.00","50.00","0.96","1874.42","36.05","0.00","0.00","547.24","10.52","985.95","7.64","2817.43","21.84","221.61","1.72","0.00","0.00"
2022,2023,"SWKE0035","SWKB1172","1064.35","8.12","0.00","0.00","217.83","1.66","675.06","5.15","0.00","0.00","0.00","0.00","0.00","0.00","80.00","0.61","3334.53","25.45","691.32","5.28","2805.78","21.42","1944.04","6.19","2931.60","9.34","240.91","0.77","1428.83","4.55"
2022,2023,"SWKE0352","SWKB1173","159.81","1.66","0.00","0.00","243.29","2.53","122.13","1.27","0.00","0.00","0.00","0.00","0.00","0.00","10.00","0.10","427.65","4.45","0.00","0.00","546.65","5.69","7891.72","2.79","6970.78","2.46","3122.20","1.10","1356.29","0.48"
2022,2023,"SWKE0323","SWKB1174","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20.00","1.43","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","449.17","0.83","23.33","0.04","22.26","0.04"
2022,2023,"SWKE0323","SWKB1175","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20.00","0.71","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","449.17","0.83","23.33","0.04","22.26","0.04"
