Year_Start,Year_End,Estate_ID,Block_ID,Block_Administration_Charge,Block_TV_Aerial,Block_Repairs,Block_Estate_Lighting,Block_Security_Services,Block_Lift_Maintenance,Block_Heating_And_Hotwater,Block_Ground_Rent,Block_Building_Insurance,Block_Door_Entry,Block_Care_And_Upkeep,Estate_Care_And_Upkeep,Estate_Grounds_Maintenance,Estate_Lighting,Estate_Repairs_And_Maintenance
2022,2023,"SWKE0254","SWKB0156","1527.68","0.00","310.39","417.16","0.00","0.00","10626.25","40.00","1365.94","91.70","1563.69","28014.15","12841.99","3467.67","2878.73"
2022,2023,"SWKE0254","SWKB0157","963.19","0.00","337.41","395.61","0.00","0.00","6536.23","20.00","691.27","0.00","1107.95","28014.15","12841.99","3467.67","2878.73"
2022,2023,"SWKE0254","SWKB0158","1353.00","0.00","544.41","543.96","0.00","0.00","9097.20","30.00","1029.96","0.00","1525.41","28014.15","12841.99","3467.67","2878.73"
2022,2023,"SWKE0045","SWKB0159","1989.84","0.00","2013.45","692.07","0.00","0.00","10857.63","60.00","2300.61","0.00","1851.90","21208.02","7811.54","2210.07","2040.28"
2022,2023,"SWKE0109","SWKB0160","76.82","0.00","98.28","0.00","0.00","0.00","0.00","10.00","422.23","0.00","0.00","28993.09","13027.12","5731.74","8768.26"
2022,2023,"SWKE0109","SWKB0161","84.75","0.00","177.64","0.00","0.00","0.00","0.00","10.00","422.23","0.00","0.00","28993.09","13027.12","5731.74","8768.26"
2022,2023,"SWKE0109","SWKB0162","175.17","0.00","0.00","0.00","0.00","0.00","0.00","30.00","1266.69","0.00","0.00","28993.09","13027.12","5731.74","8768.26"
2022,2023,"SWKE0109","SWKB0163","224.88","0.00","368.22","0.00","0.00","0.00","0.00","30.00","1266.69","0.00","0.00","28993.09","13027.12","5731.74","8768.26"
2022,2023,"SWKE0109","SWKB0164","270.54","0.00","154.92","0.00","0.00","0.00","0.00","40.00","1688.92","0.00","0.00","28993.09","13027.12","5731.74","8768.26"
2022,2023,"SWKE0109","SWKB0165","54.09","0.00","0.00","0.00","0.00","0.00","0.00","10.00","422.23","0.00","0.00","28993.09","13027.12","5731.74","8768.26"
2022,2023,"SWKE0032","SWKB0166","1471.18","0.00","1056.72","1638.90","0.00","1223.22","0.00","120.00","4788.92","0.00","2272.12","2366.02","1191.72","174.32","0.00"
2022,2023,"SWKE0087","SWKB0167","383.54","0.00","738.81","141.44","0.00","326.95","0.00","30.00","1111.51","74.32","976.35","9590.04","5415.19","1480.71","1213.61"
2022,2023,"SWKE0349","SWKB0168","0.00","57.89","1124.38","40.23","0.00","0.00","0.00","60.00","2156.63","10.94","2267.94","0.00","1582.45","2848.68","484.26"
2022,2023,"SWKE0156","SWKB0169","1608.88","0.00","2289.71","1355.32","0.00","0.00","0.00","120.00","4839.29","0.00","3696.38","18101.96","6570.48","4272.51","2078.74"
2022,2023,"SWKE0034","SWKB0170","559.64","0.00","372.64","674.04","0.00","0.00","0.00","40.00","1710.60","130.84","1365.08","1571.85","731.71","46.90","0.00"
2022,2023,"SWKE0298","SWKB0171","1389.80","0.00","1400.40","21.05","0.00","0.00","8379.20","50.00","1723.20","0.00","42.60","4966.35","1032.35","1764.12","257.82"
2022,2023,"SWKE0298","SWKB0172","56.81","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8.52","4966.35","1032.35","1764.12","257.82"
2022,2023,"SWKE0298","SWKB0173","1111.68","0.00","114.80","161.28","0.00","0.00","7562.76","40.00","1378.56","0.00","34.08","4966.35","1032.35","1764.12","257.82"
2022,2023,"SWKE0263","SWKB0174","15288.38","0.00","10608.68","1278.04","0.00","0.00","84473.55","850.00","21310.92","0.00","7518.28","15356.34","6185.99","5900.07","2608.91"
2022,2023,"SWKE0100","SWKB0175","731.65","0.00","1028.31","612.44","0.00","919.65","0.00","240.00","1955.97","58.77","1846.83","3943.26","15133.29","3262.17","2132.32"
2022,2023,"SWKE0329","SWKB0176","1553.03","0.00","3338.56","1246.05","0.00","1465.86","0.00","140.00","4167.33","227.16","2426.76","67056.41","57695.83","7120.45","2827.45"
2022,2023,"SWKE0329","SWKB0177","728.04","0.00","1159.57","744.00","0.00","698.01","0.00","50.00","2039.58","196.81","1176.30","67056.41","57695.83","7120.45","2827.45"
2022,2023,"SWKE0329","SWKB0178","900.48","0.00","285.39","1371.70","0.00","1000.51","0.00","70.00","2889.46","0.00","1643.03","67056.41","57695.83","7120.45","2827.45"
2022,2023,"SWKE0316","SWKB0179","884.02","0.00","886.42","694.84","0.00","0.00","0.00","90.00","3256.94","0.00","2294.54","29606.81","8008.07","3575.40","1671.91"
2022,2023,"SWKE0159","SWKB0180","822.36","0.00","560.35","882.98","0.00","0.00","0.00","60.00","2039.10","0.00","2706.56","6810.30","9513.82","1331.17","444.73"
2022,2023,"SWKE0159","SWKB0181","1806.40","0.00","2483.15","2051.73","0.00","0.00","0.00","120.00","4193.33","0.00","4859.35","6810.30","9513.82","1331.17","444.73"
2022,2023,"SWKE0159","SWKB0182","1177.96","0.00","1173.90","2157.42","0.00","1036.41","0.00","70.00","2878.02","0.00","2150.24","6810.30","9513.82","1331.17","444.73"
2022,2023,"SWKE0037","SWKB0183","127.97","0.00","99.62","77.66","0.00","0.00","0.00","10.00","344.64","80.14","387.29","269.45","0.00","20.86","0.00"
2022,2023,"SWKE0038","SWKB0184","127.48","0.00","131.74","89.31","0.00","0.00","0.00","10.00","344.64","0.00","373.83","269.45","0.00","28.99","36.86"
2022,2023,"SWKE0036","SWKB0185","363.76","0.00","529.95","65.52","0.00","0.00","0.00","30.00","1120.05","79.10","677.35","545.57","515.55","104.50","0.00"
2022,2023,"SWKE0112","SWKB0186","2013.37","0.00","2850.14","427.74","0.00","4053.40","0.00","130.00","4465.43","0.00","4683.87","37372.02","29578.18","5048.69","2283.47"
2022,2023,"SWKE0340","SWKB0187","2231.46","0.00","2099.14","4121.87","0.00","1857.08","0.00","150.00","4997.42","1010.63","4014.44","10799.97","2194.90","856.94","928.95"
2022,2023,"SWKE0039","SWKB0188","3265.00","0.00","3247.83","4474.14","0.00","2875.96","0.00","400.00","8702.01","815.76","5872.87","4520.71","1833.05","211.06","96.99"
2022,2023,"SWKE0201","SWKB0189","1107.17","0.00","1912.76","461.46","0.00","1127.46","0.00","70.00","2816.69","0.00","2723.62","36636.71","15477.74","7328.70","4457.84"
2022,2023,"SWKE0040","SWKB0190","347.27","0.00","1820.47","209.15","0.00","0.00","0.00","10.00","422.23","24.53","312.58","243.20","398.20","42.36","0.00"
2022,2023,"SWKE0120","SWKB0191","1304.15","0.00","4971.25","1271.84","0.00","0.00","0.00","260.00","2971.87","70.22","2723.57","14622.22","9062.23","5281.87","1329.84"
2022,2023,"SWKE0288","SWKB0192","1956.02","0.00","914.75","11520.59","0.00","976.19","0.00","70.00","2800.43","0.00","2258.66","36388.87","15134.54","3958.58","5509.76"
2022,2023,"SWKE0288","SWKB0193","2985.08","0.00","1248.06","18557.16","0.00","1553.90","0.00","90.00","3772.71","0.00","3183.32","36388.87","15134.54","3958.58","5509.76"
2022,2023,"SWKE0288","SWKB0194","2156.77","0.00","541.91","14107.99","0.00","0.00","0.00","70.00","2983.39","0.00","2653.85","36388.87","15134.54","3958.58","5509.76"
2022,2023,"SWKE0288","SWKB0195","3087.78","0.00","157.68","20110.29","0.00","0.00","0.00","120.00","4833.99","0.00","3896.19","36388.87","15134.54","3958.58","5509.76"
2022,2023,"SWKE0352","SWKB0196","1141.10","0.00","2002.10","1289.48","0.00","0.00","0.00","80.00","3321.93","0.00","2914.93","7891.72","6970.78","3122.20","1356.29"
2022,2023,"SWKE0041","SWKB0197","4760.08","0.00","5754.66","2015.08","0.00","3404.68","24090.28","140.00","5746.40","444.80","3379.06","66294.63","43369.16","23493.13","6607.17"
2022,2023,"SWKE0043","SWKB0198","185.25","0.00","65.35","111.45","0.00","0.00","0.00","10.00","422.23","43.61","424.62","395.15","334.49","55.56","0.00"
2022,2023,"SWKE0145","SWKB0199","172.35","0.00","314.48","-4037.63","0.00","0.00","0.00","50.00","2045.34","168.97","2257.48","28851.81","12285.67","6990.17","3304.06"
2022,2023,"SWKE0145","SWKB0200","603.92","0.00","1543.71","366.87","0.00","0.00","0.00","40.00","1622.51","130.09","1634.91","28851.81","12285.67","6990.17","3304.06"
2022,2023,"SWKE0145","SWKB0201","128.21","0.00","97.95","103.64","0.00","0.00","0.00","10.00","422.23","32.70","436.93","28851.81","12285.67","6990.17","3304.06"
2022,2023,"SWKE0044","SWKB0202","0.00","0.00","187.20","2233.08","0.00","0.00","0.00","90.00","3800.07","540.64","3585.33","0.00","4374.81","1426.26","1750.32"
2022,2023,"SWKE0044","SWKB0203","0.00","0.00","3334.94","1961.61","0.00","0.00","0.00","70.00","2955.61","0.00","2788.59","0.00","4374.81","1426.26","1750.32"
2022,2023,"SWKE0044","SWKB0204","0.00","0.00","1283.52","2006.32","0.00","0.00","0.00","80.00","3377.84","506.88","3186.96","0.00","4374.81","1426.26","1750.32"
2022,2023,"SWKE0044","SWKB0205","0.00","0.00","857.97","2230.92","0.00","0.00","0.00","120.00","3800.07","0.00","3585.33","0.00","4374.81","1426.26","1750.32"
2022,2023,"SWKE0329","SWKB0206","2672.67","0.00","1635.03","1527.11","0.00","2433.34","0.00","190.00","8410.41","514.66","6762.22","67056.41","57695.83","7120.45","2827.45"
2022,2023,"SWKE0316","SWKB0207","2068.95","0.00","3463.32","1242.82","0.00","2243.17","0.00","180.00","6156.58","0.00","3842.47","29606.81","8008.07","3575.40","1671.91"
2022,2023,"SWKE0129","SWKB0208","754.36","0.00","961.16","1239.52","0.00","1109.40","0.00","40.00","1688.92","0.00","1426.44","33233.44","15254.16","6285.16","4205.47"
2022,2023,"SWKE0145","SWKB0209","1321.10","0.00","2151.50","1556.10","0.00","0.00","0.00","100.00","4222.30","81.70","3312.90","28851.81","12285.67","6990.17","3304.06"
2022,2023,"SWKE0248","SWKB0210","435.84","0.00","418.93","97.75","0.00","440.55","0.00","50.00","1713.56","0.00","1019.59","5528.05","4264.51","2492.04","260.49"
2022,2023,"SWKE0129","SWKB0211","801.90","0.00","2209.45","487.05","0.00","0.00","0.00","50.00","1716.60","0.00","1975.65","33233.44","15254.16","6285.16","4205.47"
2022,2023,"SWKE0275","SWKB0212","2861.86","0.00","2183.17","2358.63","0.00","3573.52","13713.55","100.00","3679.17","314.16","1812.80","1037.38","1282.91","295.97","242.45"
2022,2023,"SWKE0201","SWKB0213","1259.92","0.00","1974.42","452.46","0.00","1973.75","0.00","70.00","2966.45","100.39","3054.92","36636.71","15477.74","7328.70","4457.84"
2022,2023,"SWKE0017","SWKB0214","1043.85","0.00","1095.75","787.32","0.00","0.00","0.00","90.00","3089.88","130.80","2017.62","11038.97","3490.54","1723.70","13544.02"
2022,2023,"SWKE0046","SWKB0215","398.52","0.00","1044.94","55.02","0.00","0.00","0.00","20.00","844.46","98.10","531.64","589.20","492.50","131.50","197.86"
2022,2023,"SWKE0192","SWKB0216","3399.16","0.00","3919.64","2426.16","0.00","7918.50","0.00","190.00","7861.11","0.00","5423.32","4042.15","1352.88","1512.56","1799.51"
2022,2023,"SWKE0328","SWKB0217","6506.29","0.00","2941.90","4668.10","0.00","0.00","31901.62","200.00","8404.95","0.00","6068.16","16278.41","33261.27","7166.77","1330.05"
2022,2023,"SWKE0316","SWKB0218","688.32","0.00","261.45","947.37","0.00","0.00","0.00","60.00","2378.58","0.00","1806.59","29606.81","8008.07","3575.40","1671.91"
2022,2023,"SWKE0248","SWKB0219","328.56","0.00","215.84","279.72","0.00","0.00","0.00","40.00","1373.28","0.00","603.52","5528.05","4264.51","2492.04","260.49"
2022,2023,"SWKE0248","SWKB0220","1081.34","0.00","1722.37","429.26","0.00","0.00","0.00","130.00","4463.16","0.00","1556.23","5528.05","4264.51","2492.04","260.49"
2022,2023,"SWKE0047","SWKB0221","2638.06","0.00","2971.49","2653.79","0.00","3038.46","0.00","230.00","9253.12","0.00","3388.93","2293.26","2219.58","521.78","40.89"
2022,2023,"SWKE0205","SWKB0222","724.82","0.00","514.07","223.43","0.00","900.79","0.00","50.00","1961.39","160.28","1678.94","5394.51","4703.63","599.78","95.62"
2022,2023,"SWKE0087","SWKB0223","647.27","0.00","999.04","368.30","0.00","646.93","0.00","50.00","1955.97","0.00","1686.64","9590.04","5415.19","1480.71","1213.61"
2022,2023,"SWKE0112","SWKB0224","1183.50","0.00","1028.44","521.28","0.00","4114.96","0.00","60.00","2378.20","0.00","2239.36","37372.02","29578.18","5048.69","2283.47"
2022,2023,"SWKE0049","SWKB0225","856.17","0.00","1005.49","309.15","0.00","0.00","0.00","60.00","2382.30","376.09","2019.75","1014.91","1406.37","47.67","0.00"
2022,2023,"SWKE0288","SWKB0226","2718.98","0.00","2099.48","17279.40","0.00","0.00","0.00","90.00","3870.02","0.00","2306.21","36388.87","15134.54","3958.58","5509.76"
2022,2023,"SWKE0177","SWKB0227","4295.20","0.00","7692.97","7686.70","0.00","5603.80","0.00","230.00","8320.02","800.64","5868.11","13790.80","1405.18","2090.00","3877.80"
2022,2023,"SWKE0027","SWKB0228","256.11","0.00","29.19","0.00","0.00","0.00","1866.46","10.00","422.23","0.00","0.00","4847.57","1070.16","899.57","563.44"
2022,2023,"SWKE0201","SWKB0229","2237.77","0.00","3050.95","1412.55","0.00","3060.69","0.00","130.00","5431.58","413.58","5347.33","36636.71","15477.74","7328.70","4457.84"
2022,2023,"SWKE0115","SWKB0230","721.44","0.00","733.95","0.00","0.00","0.00","4849.92","30.00","1033.92","0.00","65.94","414.48","342.60","127.50","0.00"
2022,2023,"SWKE0217","SWKB0231","724.65","0.00","848.39","608.76","0.00","0.00","0.00","60.00","2064.55","0.00","1797.03","9768.12","4798.38","1490.04","1113.40"
2022,2023,"SWKE0259","SWKB0232","1570.84","0.00","3728.25","1742.40","0.00","1434.42","0.00","90.00","3089.88","1059.68","2707.02","7056.09","10017.05","3543.05","651.89"
2022,2023,"SWKE0092","SWKB0233","1149.72","0.00","1662.44","0.00","0.00","0.00","6905.59","40.00","1362.78","0.00","241.25","25129.33","3853.35","3984.36","858.81"
2022,2023,"SWKE0352","SWKB0234","510.03","0.00","273.81","599.57","0.00","0.00","0.00","40.00","1611.33","0.00","1766.67","7891.72","6970.78","3122.20","1356.29"
2022,2023,"SWKE0113","SWKB0235","908.31","0.00","547.68","989.25","0.00","0.00","0.00","80.00","3155.91","18.31","2801.67","9091.91","5982.86","2399.88","1941.64"
2022,2023,"SWKE0050","SWKB0236","808.01","0.00","418.95","958.86","0.00","0.00","0.00","70.00","2955.61","228.90","2072.14","2347.82","1077.61","291.83","0.00"
2022,2023,"SWKE0220","SWKB0237","981.72","0.00","1288.62","773.28","0.00","1443.96","0.00","60.00","2565.90","0.00","1427.76","9538.91","11292.23","2533.64","3053.70"
2022,2023,"SWKE0291","SWKB0238","1245.56","0.00","75.50","0.00","0.00","0.00","7497.01","70.00","2402.84","0.00","642.25","58565.61","9635.91","7060.54","879.53"
2022,2023,"SWKE0291","SWKB0239","1034.92","0.00","129.03","0.00","0.00","0.00","6065.12","50.00","1695.78","0.00","899.87","58565.61","9635.91","7060.54","879.53"
2022,2023,"SWKE0291","SWKB0240","4210.44","0.00","6974.49","672.64","0.00","2647.22","18656.54","170.00","6275.39","0.00","2269.39","58565.61","9635.91","7060.54","879.53"
2022,2023,"SWKE0291","SWKB0241","616.95","0.00","676.17","0.00","0.00","0.00","3332.04","30.00","1033.92","0.00","291.93","58565.61","9635.91","7060.54","879.53"
2022,2023,"SWKE0291","SWKB0242","1487.23","0.00","1218.86","57.59","0.00","0.00","8072.34","80.00","2742.66","0.00","720.10","58565.61","9635.91","7060.54","879.53"
2022,2023,"SWKE0056","SWKB0243","805.20","0.00","677.08","643.04","0.00","0.00","0.00","80.00","2751.19","0.00","1175.26","11236.68","2379.71","2129.49","2380.20"
2022,2023,"SWKE0021","SWKB0244","1283.92","0.00","1872.44","618.60","0.00","0.00","7049.54","40.00","1540.36","0.00","931.18","11477.97","6872.37","2775.59","5106.47"
2022,2023,"SWKE0051","SWKB0245","797.76","0.00","3444.68","675.48","0.00","643.16","0.00","30.00","1378.56","0.00","1329.16","474.20","0.00","32.52","0.00"
2022,2023,"SWKE0052","SWKB0246","550.26","0.00","1937.19","504.36","0.00","478.47","0.00","30.00","1033.92","196.23","996.87","355.65","0.00","0.00","0.00"
2022,2023,"SWKE0157","SWKB0247","0.00","0.00","1045.94","2165.80","0.00","958.37","0.00","70.00","2403.24","12962.58","3766.84","0.00","12815.76","10556.31","1043.51"
2022,2023,"SWKE0055","SWKB0248","1385.71","0.00","634.04","1049.74","0.00","0.00","0.00","110.00","3789.27","0.00","2190.12","5144.63","5435.78","597.19","785.89"
2022,2023,"SWKE0210","SWKB0249","2139.96","0.00","2079.06","242.76","0.00","0.00","13077.00","60.00","2087.70","0.00","2024.22","18399.95","6510.11","3421.44","2839.76"
2022,2023,"SWKE0053","SWKB0250","173.63","0.00","70.99","525.00","0.00","0.00","0.00","210.00","1024.28","0.00","0.00","0.00","0.00","116.03","0.00"
2022,2023,"SWKE0054","SWKB0251","886.55","0.00","680.33","465.99","0.00","0.00","0.00","60.00","2955.61","0.00","1757.98","660.03","2048.76","296.66","0.00"
2022,2023,"SWKE0148","SWKB0252","1995.16","0.00","2125.44","565.76","0.00","2926.32","0.00","160.00","5511.64","369.24","5005.04","2543.66","3732.20","801.83","396.97"
2022,2023,"SWKE0084","SWKB0253","3657.71","0.00","3137.52","590.04","0.00","0.00","21957.47","140.00","5053.42","0.00","3503.06","9947.29","6767.48","5024.55","1002.80"
2022,2023,"SWKE0227","SWKB0254","241.05","0.00","0.00","0.00","0.00","0.00","0.00","30.00","1021.30","103.01","257.41","20224.97","9128.09","4000.84","2920.21"
2022,2023,"SWKE0220","SWKB0255","2999.34","0.00","2881.41","1440.71","0.00","4297.93","0.00","210.00","9725.17","0.00","4022.92","9538.91","11292.23","2533.64","3053.70"
2022,2023,"SWKE0215","SWKB0256","416.82","0.00","1674.16","279.34","0.00","712.58","0.00","20.00","844.46","617.58","0.00","0.00","0.00","41.16","18.81"
2022,2023,"SWKE0253","SWKB0257","1653.85","0.00","1958.50","350.35","0.00","0.00","7736.85","50.00","2111.15","286.20","1952.55","22883.13","4446.78","1017.29","7492.98"
2022,2023,"SWKE0177","SWKB0258","1707.62","0.00","1129.93","6530.58","0.00","0.00","0.00","100.00","3448.41","0.00","2402.02","13790.80","1405.18","2090.00","3877.80"
2022,2023,"SWKE0145","SWKB0259","3028.35","0.00","3509.38","4021.48","0.00","0.00","0.00","280.00","11832.59","159.11","5005.46","28851.81","12285.67","6990.17","3304.06"
2022,2023,"SWKE0349","SWKB0260","0.00","45.82","1940.14","26.59","0.00","0.00","0.00","60.00","2134.98","100.51","2048.92","0.00","1582.45","2848.68","484.26"
2022,2023,"SWKE0349","SWKB0261","0.00","64.89","760.97","517.58","0.00","0.00","0.00","70.00","2403.24","148.05","2325.33","0.00","1582.45","2848.68","484.26"
2022,2023,"SWKE0349","SWKB0262","0.00","57.89","696.72","34.82","0.00","0.00","0.00","60.00","2156.63","107.43","2311.57","0.00","1582.45","2848.68","484.26"
2022,2023,"SWKE0057","SWKB0263","3837.55","0.00","4476.06","2505.18","0.00","0.00","19498.71","310.00","4590.01","0.00","3155.24","2281.57","3566.90","812.32","0.00"
2022,2023,"SWKE0057","SWKB0264","2279.22","0.00","2968.34","415.72","0.00","0.00","12032.98","80.00","2939.77","0.00","1924.83","2281.57","3566.90","812.32","0.00"
2022,2023,"SWKE0352","SWKB0265","472.99","0.00","874.13","388.97","0.00","0.00","0.00","30.00","1187.78","0.00","1577.66","7891.72","6970.78","3122.20","1356.29"
2022,2023,"SWKE0201","SWKB0266","1192.07","0.00","2524.07","701.18","0.00","1203.61","0.00","80.00","3306.27","181.98","1738.16","36636.71","15477.74","7328.70","4457.84"
2022,2023,"SWKE0082","SWKB0267","1357.59","0.00","1933.49","592.84","0.00","0.00","0.00","130.00","4437.18","0.00","2816.05","13658.39","5272.73","3668.66","2674.92"
2022,2023,"SWKE0058","SWKB0268","96.05","0.00","336.31","0.00","0.00","0.00","0.00","10.00","276.68","0.00","0.00","121.50","468.60","308.70","143.82"
2022,2023,"SWKE0058","SWKB0269","66.41","0.00","39.88","0.00","0.00","0.00","0.00","10.00","276.68","0.00","0.00","121.50","468.60","308.70","143.82"
2022,2023,"SWKE0058","SWKB0270","66.41","0.00","39.88","0.00","0.00","0.00","0.00","10.00","276.68","0.00","0.00","121.50","468.60","308.70","143.82"
