Property Ref,Bed Size,Block Reference,Estate Reference,Block Definition Code (Used for Service Charges)
654924,1,STR000845,EA019,BD002885
654926,1,STR000845,EA019,BD002885
654929,1,STR000011,EA019,BD002886
654932,1,STR000011,EA019,
654935,1,STR000011,EA019,
655103,1,STR000450,EA130,
655104,1,STR000450,EA130,
655105,1,STR000450,EA130,
655106,1,STR000450,EA130,
655107,1,STR000450,EA130,
655108,1,STR000450,EA130,
655109,1,STR000450,EA130,
655110,1,STR000450,EA130,
619635,1,STR004284,ENNL7,
619636,1,STR004284,ENNL7,
619660,1,STR004285,ENNL7,
619661,1,STR004285,ENNL7,BD001000
619699,1,STR017056,ENNL7,
619700,1,STR017056,ENNL7,
619713,1,STR004286,ENNL7,BD003672
619714,1,STR004286,ENNL7,
601709,1,STR000579,EA052,
601710,1,STR000579,EA052,
601711,1,STR000579,EA052,BD000025
601712,1,STR000579,EA052,
601713,1,STR000579,EA052,
601714,1,STR000579,EA052,
601715,1,STR000579,EA052,
601716,1,STR000579,EA052,
601717,1,STR000579,EA052,BD000025
601718,1,STR000579,EA052,BD000025
601719,1,STR000579,EA052,
601720,1,STR000579,EA052,
601721,1,STR000579,EA052,
601722,1,STR000579,EA052,BD000025
601723,1,STR000579,EA052,
601724,1,STR000579,EA052,BD000025
601725,1,STR000579,EA052,
601726,1,STR000579,EA052,
601727,1,STR000579,EA052,
601728,1,STR000579,EA052,
601729,1,STR000579,EA052,
601730,1,STR000579,EA052,
601731,1,STR000579,EA052,
601732,1,STR000579,EA052,
653778,1,STR000723,EA026,BD002841
653782,1,STR000723,EA026,
653786,1,STR000723,EA026,
653790,1,STR000723,EA026,
609024,1,STR000155,EA044,
609025,1,STR000155,EA044,
609026,1,STR000155,EA044,
609027,1,STR000155,EA044,
609028,1,STR000155,EA044,BD000376
609029,1,STR000155,EA044,
609030,1,STR000155,EA044,
609031,1,STR000155,EA044,
609032,1,STR000155,EA044,BD000376
609033,1,STR000155,EA044,
609034,1,STR000155,EA044,
609035,1,STR000155,EA044,BD000376
609036,1,STR000155,EA044,BD000376
609037,1,STR000155,EA044,
609038,1,STR000155,EA044,BD000376
609039,1,STR000155,EA044,
609040,1,STR000155,EA044,
609041,1,STR000155,EA044,
609042,1,STR000155,EA044,BD000376
609043,1,STR000155,EA044,BD000376
609044,1,STR000155,EA044,
609046,1,STR000155,EA044,
609047,1,STR000155,EA044,
609048,1,STR000155,EA044,BD000376
609049,1,STR000155,EA044,
609050,1,STR000155,EA044,
609051,1,STR000155,EA044,
609052,1,STR000155,EA044,BD000376
609053,1,STR000155,EA044,
609054,1,STR000155,EA044,
609055,1,STR000155,EA044,
609056,1,STR000155,EA044,BD000376
609057,1,STR000155,EA044,
609058,1,STR000155,EA044,BD000376
609059,1,STR000155,EA044,
609060,1,STR000155,EA044,
609061,1,STR000155,EA044,BD000376
609062,1,STR000155,EA044,
609063,1,STR000155,EA044,BD000376
609064,1,STR000155,EA044,
609368,1,STR000155,EA044,
618540,1,STR012159,ENNL7,
618541,1,STR012159,ENNL7,BD003610
618542,1,STR004044,ENNL7,
618543,1,STR004044,ENNL7,
618544,1,STR004044,ENNL7,
618545,1,STR012159,ENNL7,
618556,1,STR012162,ENNL7,
618575,1,STR004061,ENNL7,
618576,1,STR004061,ENNL7,BD000858
618577,1,STR004061,ENNL7,
618579,1,STR004045,ENNL7,BD003599
618580,1,STR004045,ENNL7,BD003599
618581,1,STR004045,ENNL7,BD003599
618664,1,STR004039,ENNL7,BD000875
618665,1,STR004039,ENNL7,BD000875
608532,1,STR000154,EA068,
608512,1,STR000841,EA068,
608702,1,STR000059,EA048,
608706,1,STR000059,EA048,
608710,1,STR000059,EA048,
608714,1,STR000059,EA048,BD000362
608718,1,STR000059,EA048,BD000362
608722,1,STR000059,EA048,
653091,1,STR000652,EA117,
653095,1,STR000652,EA117,
653096,1,STR000652,EA117,
653097,1,STR000652,EA117,
653102,1,STR000652,EA117,
653107,1,STR000652,EA117,BD002820
653108,1,STR000652,EA117,
653109,1,STR000652,EA117,
653110,1,STR000652,EA117,
653114,1,STR000652,EA117,BD002820
653115,1,STR000652,EA117,
653116,1,STR000652,EA117,
653117,1,STR000652,EA117,BD002820
653121,1,STR000652,EA117,BD002820
653122,1,STR000652,EA117,
653123,1,STR000652,EA117,BD002820
653124,1,STR000652,EA117,
653127,1,STR000652,EA117,
653128,1,STR000652,EA117,
653130,1,STR000652,EA117,
653131,1,STR000652,EA117,
653132,1,STR000652,EA117,
653133,1,STR000652,EA117,
653134,1,STR000652,EA117,
653135,1,STR000652,EA117,BD002820
653136,1,STR000652,EA117,BD002820
653137,1,STR000652,EA117,
653138,1,STR000652,EA117,
653143,1,STR000652,EA117,BD002820
653149,1,STR000652,EA117,BD002820
653151,1,STR000652,EA117,
653156,1,STR000652,EA117,
653157,1,STR000652,EA117,
653158,1,STR000652,EA117,BD002820
653159,1,STR000652,EA117,
653164,1,STR000652,EA117,
653166,1,STR000652,EA117,
653167,1,STR000652,EA117,
653172,1,STR000652,EA117,
653173,1,STR000652,EA117,
653174,1,STR000652,EA117,BD002820
617420,1,STR004644,EA056,BD000720
617421,1,STR004645,EA056,
617422,1,STR004644,EA056,BD000720
617423,1,STR004645,EA056,
658232,1,STR000485,EA111,
658233,1,STR000485,EA111,
658236,1,STR000485,EA111,
658240,1,STR000485,EA111,BD003058
658244,1,STR000485,EA111,BD003058
658248,1,STR000485,EA111,
658252,1,STR000485,EA111,
658256,1,STR000485,EA111,
658260,1,STR000485,EA111,
656696,1,STR006382,EA076,
656697,1,STR006382,EA076,
656698,1,STR006382,EA076,BD002951
656699,1,STR006382,EA076,
656700,1,STR006382,EA076,BD002951
656701,1,STR006382,EA076,
656702,1,STR006382,EA076,
656703,1,STR006382,EA076,BD002951
656707,1,STR006384,EA076,
656708,1,STR006384,EA076,
656709,1,STR006384,EA076,
656710,1,STR006384,EA076,
656711,1,STR006384,EA076,BD002952
656712,1,STR006384,EA076,BD002952
656713,1,STR006384,EA076,
656714,1,STR006384,EA076,BD002952
656715,1,STR006384,EA076,
656722,1,STR006386,EA076,
656723,1,STR006386,EA076,
656724,1,STR006386,EA076,
656725,1,STR006386,EA076,
656726,1,STR006386,EA076,
656727,1,STR006386,EA076,
656728,1,STR006387,EA076,
656729,1,STR006387,EA076,BD002954
656730,1,STR006387,EA076,BD002954
656731,1,STR006387,EA076,
656732,1,STR006387,EA076,
656733,1,STR006387,EA076,
656734,1,STR006388,EA076,
656735,1,STR006388,EA076,
656736,1,STR006388,EA076,
656737,1,STR006388,EA076,
656738,1,STR006388,EA076,BD002955
656739,1,STR006388,EA076,BD002955
656740,1,STR006388,EA076,
656741,1,STR006388,EA076,
656742,1,STR006388,EA076,
656746,1,STR006390,EA076,
656747,1,STR006390,EA076,BD002957
656749,1,STR006390,EA076,BD002957
656750,1,STR006390,EA076,
656751,1,STR006390,EA076,
656752,1,STR006390,EA076,
656753,1,STR006390,EA076,
604436,1,STR004752,EA047,
604437,1,STR004752,EA047,
604438,1,STR004752,EA047,
604439,1,STR004752,EA047,
604440,1,STR004754,EA047,
604441,1,STR004754,EA047,
604442,1,STR004754,EA047,
604443,1,STR004754,EA047,
604444,1,STR004755,EA047,
604445,1,STR004755,EA047,
604446,1,STR004755,EA047,
604447,1,STR004755,EA047,
604448,1,STR004756,EA047,
604449,1,STR004756,EA047,
604450,1,STR004756,EA047,
604451,1,STR004756,EA047,
604452,1,STR004758,EA047,
604453,1,STR004758,EA047,
604454,1,STR004758,EA047,
604455,1,STR004758,EA047,
604456,1,STR004759,EA047,
604457,1,STR004759,EA047,
604458,1,STR004759,EA047,
604459,1,STR004759,EA047,
604460,1,STR004761,EA047,
604461,1,STR004761,EA047,
604462,1,STR004761,EA047,
604463,1,STR004761,EA047,
604464,1,STR004762,EA047,
604465,1,STR004762,EA047,
604466,1,STR004762,EA047,
604467,1,STR004762,EA047,
606691,1,STR000220,EA105,
606692,1,STR000220,EA105,
606693,1,STR000220,EA105,BD000277
606694,1,STR000220,EA105,
606695,1,STR000220,EA105,
606696,1,STR000220,EA105,
606697,1,STR000220,EA105,BD000277
606698,1,STR000220,EA105,
606701,1,STR000220,EA105,
606702,1,STR000220,EA105,
606703,1,STR000220,EA105,
606704,1,STR000220,EA105,
606705,1,STR000220,EA105,
606706,1,STR000220,EA105,
606707,1,STR000220,EA105,
606708,1,STR000220,EA105,
654950,1,STR000531,EA019,BD002887
664213,1,STR007624,EA056,
664214,1,STR007624,EA056,BD003681
652424,1,STR000248,EA026,
652425,1,STR000248,EA026,
652426,1,STR000248,EA026,
652429,1,STR000248,EA026,
652430,1,STR000248,EA026,BD002805
652431,1,STR000248,EA026,BD002805
652433,1,STR000248,EA026,
652434,1,STR000248,EA026,
652435,1,STR000248,EA026,BD002805
652437,1,STR000248,EA026,
604945,1,STR015361,ENNL4,
604946,1,STR015361,ENNL4,
604947,1,STR015361,ENNL4,
607786,1,STR000191,EA068,BD000311
607791,1,STR000191,EA068,
618907,1,STR017098,ENNL7,BD000906
618910,1,STR004533,ENNL7,
618911,1,STR004533,ENNL7,
618912,1,STR004533,ENNL7,
618913,1,STR004533,ENNL7,
653177,1,STR000213,EA117,
653179,1,STR000213,EA117,
653180,1,STR000213,EA117,BD002821
653183,1,STR000213,EA117,
653185,1,STR000213,EA117,BD002821
653189,1,STR000213,EA117,
653191,1,STR000213,EA117,BD002821
653195,1,STR000213,EA117,
653197,1,STR000213,EA117,
653201,1,STR000213,EA117,BD002821
653203,1,STR000213,EA117,
653206,1,STR000213,EA117,
653208,1,STR000213,EA117,
653209,1,STR000213,EA117,
653213,1,STR000213,EA117,
653215,1,STR000213,EA117,
653220,1,STR000213,EA117,BD002821
653222,1,STR000213,EA117,BD002821
653227,1,STR000213,EA117,BD002821
653229,1,STR000213,EA117,
653234,1,STR000213,EA117,
653236,1,STR000213,EA117,BD002821
658513,1,STR000557,EA111,
658524,1,STR000557,EA111,
658529,1,STR000557,EA111,
658532,1,STR000557,EA111,BD003062
658540,1,STR000557,EA111,
658545,1,STR000557,EA111,
658556,1,STR000557,EA111,
658561,1,STR000557,EA111,
658572,1,STR000557,EA111,
658577,1,STR000557,EA111,
684772,1,STR000557,EA111,
617344,1,STR012368,ENPA1,
617346,1,STR004702,ENPA1,
617348,1,STR004702,ENPA1,
617350,1,STR004702,ENPA1,BD000710
617363,1,STR013003,ENPA1,
617373,1,STR004701,ENPA1,BD003636
617375,1,STR004701,ENPA1,
617377,1,STR004701,ENPA1,
617379,1,STR004701,ENPA1,
617380,1,STR004701,ENPA1,
617381,1,STR004701,ENPA1,BD003636
617382,1,STR004701,ENPA1,
617383,1,STR004701,ENPA1,
653240,1,STR000606,EA117,
653241,1,STR000606,EA117,
653242,1,STR000606,EA117,
653244,1,STR000606,EA117,
653245,1,STR000606,EA117,
653246,1,STR000606,EA117,
653248,1,STR000606,EA117,
653249,1,STR000606,EA117,
653250,1,STR000606,EA117,BD002822
653252,1,STR000606,EA117,
653253,1,STR000606,EA117,BD002822
653254,1,STR000606,EA117,BD002822
653256,1,STR000606,EA117,
653257,1,STR000606,EA117,
653258,1,STR000606,EA117,BD002822
607048,1,STR000854,EA104,
607049,1,STR000854,EA104,BD000287
607054,1,STR000854,EA104,
607055,1,STR000854,EA104,
607060,1,STR000854,EA104,BD000287
607061,1,STR000854,EA104,
656988,1,STR011826,ENNL2,
657000,1,STR012134,ENNL2,
609097,1,STR000838,EA044,
609098,1,STR000838,EA044,
609099,1,STR000838,EA044,BD000378
609100,1,STR000838,EA044,BD000378
609113,1,STR000838,EA044,
609114,1,STR000838,EA044,
609115,1,STR000838,EA044,
609116,1,STR000838,EA044,
609118,1,STR000838,EA044,
609119,1,STR000838,EA044,
609120,1,STR000838,EA044,
609121,1,STR000838,EA044,BD000378
617308,1,STR004716,ENPA1,
617309,1,STR004716,ENPA1,
617310,1,STR004716,ENPA1,
617311,1,STR004718,ENPA1,
617312,1,STR004718,ENPA1,BD000703
617313,1,STR004718,ENPA1,BD000703
617314,1,STR004720,ENPA1,
617315,1,STR004720,ENPA1,
617316,1,STR004720,ENPA1,
617317,1,STR004720,ENPA1,
617318,1,STR004720,ENPA1,
617319,1,STR004720,ENPA1,
617323,1,STR004725,ENPA1,
617324,1,STR004725,ENPA1,BD000709
617325,1,STR004725,ENPA1,
617326,1,STR004725,ENPA1,BD000709
617327,1,STR004725,ENPA1,
617328,1,STR004725,ENPA1,
615432,1,STR004757,EA086,BD000553
615433,1,STR004757,EA086,
615434,1,STR004757,EA086,
615435,1,STR004757,EA086,
615436,1,STR004757,EA086,BD000553
615437,1,STR004757,EA086,
615438,1,STR004757,EA086,
615439,1,STR004757,EA086,BD000553
615440,1,STR004757,EA086,
615441,1,STR004757,EA086,
615452,1,STR004760,EA086,BD000554
615453,1,STR004760,EA086,
615454,1,STR004760,EA086,BD000554
615455,1,STR004760,EA086,
615456,1,STR004760,EA086,
615457,1,STR004760,EA086,BD000554
615458,1,STR004760,EA086,
615459,1,STR004760,EA086,
615460,1,STR004760,EA086,BD000554
615470,1,STR004769,EA086,
615471,1,STR004769,EA086,BD000555
615472,1,STR004769,EA086,
615473,1,STR004769,EA086,
615474,1,STR004769,EA086,
615475,1,STR004769,EA086,
615476,1,STR004769,EA086,BD000555
615477,1,STR004769,EA086,BD000555
615478,1,STR004769,EA086,
615479,1,STR004769,EA086,
615490,1,STR004774,EA086,BD000556
615491,1,STR004774,EA086,BD000556
615492,1,STR004774,EA086,BD000556
615493,1,STR004774,EA086,
615494,1,STR004774,EA086,
615495,1,STR004774,EA086,
615496,1,STR004774,EA086,
615497,1,STR004774,EA086,
615498,1,STR004774,EA086,
615499,1,STR004774,EA086,
615500,1,STR004774,EA086,
615512,1,STR004782,EA086,
615513,1,STR004782,EA086,
615514,1,STR004782,EA086,
615515,1,STR004782,EA086,
615516,1,STR004782,EA086,
615517,1,STR004782,EA086,BD000557
615518,1,STR004782,EA086,BD000557
615519,1,STR004782,EA086,
615520,1,STR004782,EA086,
615521,1,STR004782,EA086,BD000557
618721,1,STR004452,ENNL7,BD000884
618722,1,STR004452,ENNL7,
618723,1,STR004452,ENNL7,
618724,1,STR017083,ENNL7,
618725,1,STR017083,ENNL7,
618726,1,STR017083,ENNL7,
618729,1,STR004551,ENNL7,
618731,1,STR017101,ENNL7,
618732,1,STR017102,ENNL7,BD000861
618733,1,STR017102,ENNL7,BD000861
618734,1,STR017102,ENNL7,
618760,1,STR017084,ENNL7,BD000888
618761,1,STR017085,ENNL7,
618762,1,STR017085,ENNL7,
618763,1,STR017085,ENNL7,
618764,1,STR017085,ENNL7,BD000889
618767,1,STR017086,ENNL7,
618769,1,STR017087,ENNL7,
618772,1,STR004548,ENNL7,
618774,1,STR017099,ENNL7,
618776,1,STR017100,ENNL7,
618778,1,STR017103,ENNL7,
618790,1,STR017088,ENNL7,
653264,1,STR000775,EA117,
653265,1,STR000775,EA117,
653267,1,STR000775,EA117,
653273,1,STR000775,EA117,
653275,1,STR000775,EA117,BD002823
653277,1,STR000775,EA117,
653278,1,STR000775,EA117,
653279,1,STR000775,EA117,
653280,1,STR000775,EA117,
653285,1,STR000775,EA117,
653287,1,STR000775,EA117,
653288,1,STR000775,EA117,
653289,1,STR000775,EA117,
653290,1,STR000775,EA117,
653295,1,STR000775,EA117,BD002823
653297,1,STR000775,EA117,
653298,1,STR000775,EA117,BD002823
653299,1,STR000775,EA117,BD002823
653300,1,STR000775,EA117,
653305,1,STR000775,EA117,BD002823
618489,1,STR004557,ENNL7,BD000838
618490,1,STR004557,ENNL7,
618491,1,STR004557,ENNL7,
619511,1,STR004337,ENNL7,
619512,1,STR004337,ENNL7,
619615,1,STR004332,ENNL7,
619616,1,STR004332,ENNL7,BD000989
619618,1,STR017074,ENNL7,
619619,1,STR017074,ENNL7,BD000989
619621,1,STR004335,ENNL7,BD000990
619622,1,STR004335,ENNL7,BD000990
619631,1,STR017075,ENNL7,
619632,1,STR017075,ENNL7,
619644,1,STR004338,ENNL7,
619645,1,STR004338,ENNL7,
619648,1,STR017076,ENNL7,
619649,1,STR017076,ENNL7,
619651,1,STR004336,ENNL7,
619652,1,STR004336,ENNL7,BD000996
619669,1,STR004333,ENNL7,
619670,1,STR004333,ENNL7,BD001002
619680,1,STR004331,ENNL7,
619681,1,STR004331,ENNL7,BD003500
619682,1,STR017645,ENNL7,
619683,1,STR017646,ENNL7,
619684,1,STR017647,ENNL7,
619706,1,STR017073,ENNL7,
619707,1,STR017073,ENNL7,
656291,1,STR010946,EA087,BD002924
683306,1,STR010946,EA087,
683309,1,STR010946,EA087,
683310,1,STR010946,EA087,
683313,1,STR010946,EA087,
683314,1,STR010946,EA087,BD002924
683316,1,STR010946,EA087,BD002924
683317,1,STR010946,EA087,
683318,1,STR010946,EA087,
683319,1,STR010946,EA087,
683320,1,STR010946,EA087,
683321,1,STR010946,EA087,
683322,1,STR010946,EA087,
683323,1,STR010946,EA087,
683324,1,STR010946,EA087,
683325,1,STR010946,EA087,BD002924
683326,1,STR010946,EA087,
683327,1,STR010946,EA087,
683328,1,STR010946,EA087,
683329,1,STR010946,EA087,
683330,1,STR010946,EA087,
683331,1,STR010946,EA087,BD002924
683366,1,STR010946,EA087,
683369,1,STR010946,EA087,BD002924
656754,1,STR006393,EA076,
656755,1,STR006393,EA076,
656756,1,STR006393,EA076,
656757,1,STR006393,EA076,
656758,1,STR006393,EA076,
656759,1,STR006393,EA076,
656760,1,STR006393,EA076,BD002958
656761,1,STR006393,EA076,
656762,1,STR006393,EA076,BD002958
672156,1,STR004868,EA056,BD003387
672157,1,STR004868,EA056,
672158,1,STR004868,EA056,BD003387
672159,1,STR004868,EA056,
672162,1,STR004868,EA056,BD003387
672163,1,STR004868,EA056,
672164,1,STR004868,EA056,
672165,1,STR004868,EA056,
672166,1,STR004868,EA056,BD003387
672167,1,STR004868,EA056,
672169,1,STR004868,EA056,
672170,1,STR004873,EA056,
672171,1,STR004873,EA056,
672172,1,STR004873,EA056,BD003387
672173,1,STR004873,EA056,
672174,1,STR004873,EA056,
672175,1,STR004873,EA056,
672176,1,STR004873,EA056,
672177,1,STR004873,EA056,
672178,1,STR004873,EA056,BD003387
672179,1,STR004873,EA056,BD003387
672187,1,STR004873,EA056,
672226,1,STR014254,EA056,
672228,1,STR014254,EA056,
672229,1,STR014254,EA056,
653794,1,STR000077,EA026,
653798,1,STR000077,EA026,
653802,1,STR000077,EA026,
653806,1,STR000077,EA026,BD002842
653810,1,STR000077,EA026,
606334,1,STR006395,EA079,
606335,1,STR006395,EA079,
606336,1,STR006395,EA079,
606337,1,STR006395,EA079,
606338,1,STR006395,EA079,
606339,1,STR006395,EA079,
606340,1,STR006395,EA079,BD000265
606341,1,STR006395,EA079,
606342,1,STR006395,EA079,
606343,1,STR006395,EA079,
606344,1,STR006395,EA079,
606345,1,STR006395,EA079,
606346,1,STR006395,EA079,BD000265
606347,1,STR006395,EA079,
606348,1,STR006395,EA079,
606349,1,STR006395,EA079,BD000265
606366,1,STR006403,EA079,
604770,1,STR006206,ENCS4,
656778,1,STR000289,EA076,BD002963
656779,1,STR000289,EA076,
656780,1,STR000289,EA076,
656781,1,STR000289,EA076,BD002963
656784,1,STR000289,EA076,
656785,1,STR000289,EA076,
656786,1,STR000289,EA076,
656787,1,STR000289,EA076,BD002963
608382,1,STR000730,EA068,
658444,1,STR000156,EA111,
658447,1,STR000156,EA111,
658451,1,STR000156,EA111,BD003061
658452,1,STR000156,EA111,BD003061
658455,1,STR000156,EA111,BD003061
658456,1,STR000156,EA111,
658459,1,STR000156,EA111,BD003061
657114,1,STR004954,ENNL5,BD003545
657134,1,STR006470,ENCS1,
657136,1,STR006470,ENCS1,
657140,1,STR006471,ENCS1,
657141,1,STR006471,ENCS1,
657142,1,STR006471,ENCS1,
657146,1,STR013542,ENCS1,
657147,1,STR013542,ENCS1,BD003007
657148,1,STR013542,ENCS1,
657149,1,STR013542,ENCS1,
657150,1,STR013542,ENCS1,
657151,1,STR013542,ENCS1,BD003007
607097,1,STR000656,EA104,
607098,1,STR000656,EA104,
607100,1,STR000656,EA104,
607101,1,STR000656,EA104,BD000289
607104,1,STR000656,EA104,
607106,1,STR000656,EA104,
607107,1,STR000656,EA104,
607110,1,STR000656,EA104,
607112,1,STR000656,EA104,
607138,1,STR000257,EA104,
607172,1,STR017279,EA104,BD000290
607203,1,STR017280,EA104,
607208,1,STR017280,EA104,BD000290
607213,1,STR017280,EA104,
607218,1,STR017280,EA104,
605756,1,STR000626,EA096,
605757,1,STR000626,EA096,
605759,1,STR000626,EA096,
605763,1,STR000626,EA096,
605764,1,STR000626,EA096,
605765,1,STR000626,EA096,BD000256
605766,1,STR000626,EA096,BD000256
605767,1,STR000626,EA096,BD000256
605768,1,STR000626,EA096,BD000256
605769,1,STR000626,EA096,
605770,1,STR000626,EA096,
605771,1,STR000626,EA096,
605772,1,STR000626,EA096,
605773,1,STR000626,EA096,
605775,1,STR000626,EA096,BD000256
605777,1,STR000626,EA096,
605778,1,STR000626,EA096,BD000256
605780,1,STR000626,EA096,BD000256
605782,1,STR000626,EA096,
605783,1,STR000626,EA096,
605784,1,STR000626,EA096,
605785,1,STR000626,EA096,
605787,1,STR000626,EA096,
605788,1,STR000626,EA096,
605791,1,STR000626,EA096,BD000256
605792,1,STR000626,EA096,BD000256
605793,1,STR000626,EA096,
605794,1,STR000626,EA096,
605797,1,STR000626,EA096,BD000256
605798,1,STR000626,EA096,BD000256
605799,1,STR000626,EA096,
605801,1,STR000626,EA096,BD000256
605802,1,STR000626,EA096,
605803,1,STR000626,EA096,BD000256
605804,1,STR000626,EA096,
605806,1,STR000626,EA096,
605807,1,STR000626,EA096,BD000256
605808,1,STR000626,EA096,
605811,1,STR000626,EA096,
605812,1,STR000626,EA096,
605813,1,STR000626,EA096,
690778,1,STR000626,EA096,BD000256
690779,1,STR000626,EA096,BD000256
690785,1,STR000626,EA096,BD000256
690788,1,STR000626,EA096,BD000256
618931,1,STR004559,ENNL6,BD000907
618933,1,STR017104,ENNL6,
618935,1,STR017105,ENNL6,
618937,1,STR017106,ENNL6,
618939,1,STR017107,ENNL6,
618941,1,STR017108,ENNL6,
653313,1,STR000694,EA117,
653314,1,STR000694,EA117,
653318,1,STR000694,EA117,
653319,1,STR000694,EA117,
653323,1,STR000694,EA117,
653324,1,STR000694,EA117,
653328,1,STR000694,EA117,
653329,1,STR000694,EA117,
653333,1,STR000694,EA117,
653334,1,STR000694,EA117,
658333,1,STR000148,EA111,BD003060
658338,1,STR000148,EA111,
658343,1,STR000148,EA111,
658348,1,STR000148,EA111,
658352,1,STR000148,EA111,
658357,1,STR000148,EA111,BD003060
